"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"37","CH",2022-06-03,86,-1.99,6.39,"Musgrove, Joe",605170,605397,"field_out","hit_into_play",NA,NA,NA,NA,11,"Victor Caratini grounds out sharply, pitcher Joe Musgrove to first baseman Eric Hosmer.","R","L","R","MIL","SD","X",1,"ground_ball",1,1,2022,-0.64,-0.05,-0.93,2.61,NA,NA,607054,2,5,"Bot",127.76,168.92,NA,NA,543592,NA,NA,3.78263262494734,-125.227298209159,-2.6456397197235,-7.5313533244953,24.3054745869669,-32.4014391585724,3.38,1.59,10,100.9,-15,85.5,2103,5.8,661334,605397,543592,543333,630105,592518,673490,595777,663757,640492,54.67,0.197,0.177,0,1,0,0,2,47,3,"Changeup",0,6,0,6,6,0,0,6,"Standard","Standard",225,-0.007,-0.212
"38","FC",2022-06-03,92.3,-1.79,6.46,"Musgrove, Joe",605170,605397,"","called_strike",NA,NA,NA,NA,4,"Victor Caratini grounds out sharply, pitcher Joe Musgrove to first baseman Eric Hosmer.","R","L","R","MIL","SD","S",NA,"",1,0,2022,-0.24,1.21,-0.67,2.79,NA,NA,607054,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,3.35754809445075,-134.336855857257,-6.18145189029993,-3.59883557023944,26.1624689060777,-16.36046097927,3.4,1.49,NA,NA,NA,92.2,2480,6,661334,605397,543592,543333,630105,592518,673490,595777,663757,640492,54.5,NA,NA,NA,NA,NA,NA,NA,47,2,"Cutter",0,6,0,6,6,0,0,6,"Standard","Standard",218,0,-0.051
"39","FC",2022-06-03,90.2,-1.89,6.52,"Musgrove, Joe",605170,605397,"","blocked_ball",NA,NA,NA,NA,14,"Victor Caratini grounds out sharply, pitcher Joe Musgrove to first baseman Eric Hosmer.","R","L","R","MIL","SD","B",NA,"",0,0,2022,0.03,0.68,1.13,0.72,NA,NA,607054,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,7.39541315388477,-130.939615231676,-9.86668725104089,-1.19786906324445,27.2798392932802,-22.3897884299668,3.46,1.55,NA,NA,NA,89.8,2505,6.2,661334,605397,543592,543333,630105,592518,673490,595777,663757,640492,54.34,NA,NA,NA,NA,NA,NA,NA,47,1,"Cutter",0,6,0,6,6,0,0,6,"Standard","Standard",212,0,0.039
"40","CH",2022-06-03,85.3,-2.04,6.37,"Musgrove, Joe",607054,605397,"force_out","hit_into_play",NA,NA,NA,NA,8,"Jace Peterson grounds into a force out, pitcher Joe Musgrove to shortstop Ha-Seong Kim.   Rowdy Tellez out at 2nd.    Jace Peterson to 1st.","R","L","R","MIL","SD","X",1,"ground_ball",1,1,2022,-1.09,0.42,0.02,1.68,NA,NA,642133,1,5,"Bot",126.52,189.85,NA,NA,543592,NA,NA,6.98234481621512,-123.937895101455,-5.53918966740411,-12.6403465220633,24.26918572774,-26.895213563828,3.16,1.51,1,57.5,-73,84.8,2094,6,661334,605397,543592,543333,630105,592518,673490,595777,663757,640492,54.49,0.203,0.183,0,1,0,0,1,46,3,"Changeup",0,6,0,6,6,0,0,6,"Infield shift","Standard",227,-0.01,-0.341
"41","FC",2022-06-03,89.6,-1.96,6.53,"Musgrove, Joe",607054,605397,"","called_strike",NA,NA,NA,NA,11,"Jace Peterson grounds into a force out, pitcher Joe Musgrove to shortstop Ha-Seong Kim.   Rowdy Tellez out at 2nd.    Jace Peterson to 1st.","R","L","R","MIL","SD","S",NA,"",1,0,2022,-0.11,0.53,-0.88,3.34,NA,NA,642133,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,2.87917420978754,-130.535270376098,-3.02364217585923,-1.85905827681073,27.1976077981489,-25.7315135113154,3.16,1.51,NA,NA,NA,89.2,2582,6,661334,605397,543592,543333,630105,592518,673490,595777,663757,640492,54.54,NA,NA,NA,NA,NA,NA,NA,46,2,"Cutter",0,6,0,6,6,0,0,6,"Infield shift","Standard",209,0,-0.07
"42","FC",2022-06-03,91.1,-1.71,6.56,"Musgrove, Joe",607054,605397,"","ball",NA,NA,NA,NA,12,"Jace Peterson grounds into a force out, pitcher Joe Musgrove to shortstop Ha-Seong Kim.   Rowdy Tellez out at 2nd.    Jace Peterson to 1st.","R","L","R","MIL","SD","B",NA,"",0,0,2022,0.12,0.75,1.23,2.93,NA,NA,642133,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,7.10059648120275,-132.533353705456,-4.8242795582007,-0.0934154533545819,27.5401498806887,-22.4476699569373,3.16,1.46,NA,NA,NA,90.8,2585,6,661334,605397,543592,543333,630105,592518,673490,595777,663757,640492,54.46,NA,NA,NA,NA,NA,NA,NA,46,1,"Cutter",0,6,0,6,6,0,0,6,"Infield shift","Standard",208,0,0.042
"43","CH",2022-06-03,85.9,-1.99,6.47,"Musgrove, Joe",607054,605397,"field_out","hit_into_play",NA,NA,NA,NA,8,"Jace Peterson grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","MIL","SD","X",3,"ground_ball",1,1,2022,-0.98,0.23,0.02,1.92,NA,NA,NA,0,3,"Bot",157.8,168.43,NA,NA,543592,NA,NA,6.68387556971307,-125.133989085921,-5.09552034891023,-11.499734055939,19.5944265003457,-29.0589985145328,3.16,1.51,35,99.4,-1,85.9,1879,5.8,661334,605397,543592,543333,630105,592518,673490,595777,663757,608577,54.73,0.414,0.382,0,1,0,0,2,23,3,"Changeup",0,2,0,2,2,0,0,2,"Infield shift","Standard",233,-0.026,-0.213
"44","FC",2022-06-03,89.1,-1.99,6.33,"Musgrove, Joe",607054,605397,"","called_strike",NA,NA,NA,NA,11,"Jace Peterson grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","MIL","SD","S",NA,"",1,0,2022,-0.26,0.75,-0.92,2.67,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,543592,NA,NA,3.16975588720201,-129.870148288815,-4.64392932284627,-3.55515498930227,22.768672418565,-22.9252917245545,3.16,1.51,NA,NA,NA,89.2,2454,5.9,661334,605397,543592,543333,630105,592518,673490,595777,663757,608577,54.6,NA,NA,NA,NA,NA,NA,NA,23,2,"Cutter",0,2,0,2,2,0,0,2,"Infield shift","Standard",212,0,-0.044
"45","FF",2022-06-03,92.5,-1.9,6.45,"Musgrove, Joe",607054,605397,"","ball",NA,NA,NA,NA,13,"Jace Peterson grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","MIL","SD","B",NA,"",0,0,2022,-0.86,1.26,-0.02,1.31,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,543592,NA,NA,6.59587843300452,-134.366899975977,-10.0034337692036,-11.7851385046282,26.7915597649138,-14.9157451907508,3.16,1.54,NA,NA,NA,92,2464,5.9,661334,605397,543592,543333,630105,592518,673490,595777,663757,608577,54.57,NA,NA,NA,NA,NA,NA,NA,23,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",227,0,0.034
"46","CU",2022-05-28,81.1,-1.52,6.52,"Musgrove, Joe",605421,605397,"fielders_choice","hit_into_play",NA,NA,NA,NA,5,"Michael Perez reaches on a fielder's choice, fielded by pitcher Joe Musgrove.   Josh VanMeter scores.    Jack Suwinski to 3rd.  Throwing error by catcher Austin Nola.","R","L","R","SD","PIT","X",2,"ground_ball",0,0,2022,0.72,-1.43,-0.04,2.16,642165,NA,669261,1,4,"Top",135.66,190.69,NA,NA,543592,NA,NA,1.92008196961254,-117.932436925033,-0.264692465304704,6.15233379488576,26.5523418482269,-45.5682136264728,3.3,1.57,2,58.3,-50,79.7,2816,5.8,662280,605397,543592,543333,630105,673490,642727,595777,663757,571976,54.69,0.149,0.14,0.9,1,0,0,1,33,1,"Curveball",1,0,0,1,1,1,1,1,"Infield shift","Standard",36,-0.125,0.856
"47","SL",2022-05-28,82.9,-1.86,6.22,"Musgrove, Joe",642165,605397,"field_out","hit_into_play",NA,NA,NA,NA,8,"Josh VanMeter grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","SD","PIT","X",3,"ground_ball",0,2,2022,1.2,0.03,-0.07,2.08,NA,NA,NA,0,2,"Top",160.66,164.55,NA,NA,543592,NA,NA,1.71380453242406,-120.72320061016,-3.00640452722884,11.3517812757448,24.9805912945296,-31.4633582891833,3.32,1.56,6,77.9,-19,82.3,2709,6,662280,605397,543592,543333,630105,673490,642727,595777,663757,571976,54.48,0.063,0.064,0,1,0,0,2,9,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",49,0.023,-0.142
"48","SL",2022-05-28,82.2,-1.75,6.23,"Musgrove, Joe",642165,605397,"","called_strike",NA,NA,NA,NA,7,"Josh VanMeter grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","SD","PIT","S",NA,"",0,1,2022,1.19,0.15,-0.39,1.96,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,543592,NA,NA,0.748524136682534,-119.73270160482,-3.36260052747568,11.2309272471615,25.1030505400252,-30.2780247651446,3.3,1.56,NA,NA,NA,81.4,2675,5.9,662280,605397,543592,543333,630105,673490,642727,595777,663757,571976,54.58,NA,NA,NA,NA,NA,NA,NA,9,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",55,0,-0.046
"49","FC",2022-05-28,88.3,-1.9,6.36,"Musgrove, Joe",642165,605397,"","called_strike",NA,NA,NA,NA,4,"Josh VanMeter grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","SD","PIT","S",NA,"",0,0,2022,0.14,1.04,-0.42,2.44,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,543592,NA,NA,3.27268864814815,-128.529865842176,-5.58362832261184,0.939759495279146,25.6512058211625,-19.6944369803446,3.31,1.56,NA,NA,NA,87.7,2497,5.8,662280,605397,543592,543333,630105,673490,642727,595777,663757,571976,54.72,NA,NA,NA,NA,NA,NA,NA,9,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",215,0,-0.034
"50","CU",2022-05-21,81.5,-1.25,6.66,"Musgrove, Joe",670768,605397,"field_out","hit_into_play",NA,NA,NA,NA,8,"Luis Gonzalez grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","X",3,"ground_ball",2,2,2022,0.72,-1.21,-0.15,2.11,NA,NA,NA,1,5,"Bot",160.24,166.92,NA,NA,543592,NA,NA,1.09378435542471,-118.669424559983,-1.2724316882805,6.56637243018944,23.5060292282922,-43.5740112866903,3.35,1.6,7,99.5,-18,81.1,2771,6,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.47,0.157,0.141,0,1,0,0,2,40,5,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",40,-0.024,-0.135
"51","CU",2022-05-21,81.9,-1.28,6.68,"Musgrove, Joe",670768,605397,"","ball",NA,NA,NA,NA,11,"Luis Gonzalez grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","B",NA,"",1,2,2022,0.57,-1.24,-1.42,2.54,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,-1.40104068420955,-119.108519602274,-0.278152006540435,5.65434144241934,26.7418831971128,-44.0253636536565,3.26,1.51,NA,NA,NA,80.8,2717,5.9,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.56,NA,NA,NA,NA,NA,NA,NA,40,4,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",37,0,0.022
"52","CU",2022-05-21,82.2,-1.33,6.69,"Musgrove, Joe",670768,605397,"","ball",NA,NA,NA,NA,1,"Luis Gonzalez grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","B",NA,"",0,2,2022,0.59,-0.95,-0.8,2.84,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,0.0461620415423599,-119.804758343689,-0.362366448970392,5.66773283275469,22.9397863467904,-41.5158262027888,3.32,1.55,NA,NA,NA,81.7,2691,5.9,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.64,NA,NA,NA,NA,NA,NA,NA,40,3,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",47,0,0.011
"53","FF",2022-05-21,93.7,-1.3,6.55,"Musgrove, Joe",670768,605397,"","foul",NA,NA,NA,NA,12,"Luis Gonzalez grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","S",NA,"",0,1,2022,-0.48,1.36,1.28,3.1,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,7.68568681522142,-136.223561681111,-6.18099497294022,-7.62814046046238,28.6802991121751,-13.9900066728391,3.35,1.6,245,88.9,22,93.3,2458,6,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.48,NA,NA,NA,NA,NA,NA,NA,40,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",213,0,-0.033
"54","SL",2022-05-21,82.4,-1.71,6.51,"Musgrove, Joe",670768,605397,"","called_strike",NA,NA,NA,NA,7,"Luis Gonzalez grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","S",NA,"",0,0,2022,1.32,-0.26,-0.41,1.6,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,0.374393058022746,-119.973788434089,-4.05256402010819,12.6250311176935,25.0057740729077,-34.0929063918382,3.37,1.54,NA,NA,NA,81.6,2630,5.9,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.63,NA,NA,NA,NA,NA,NA,NA,40,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",49,0,-0.024
"55","CU",2022-05-21,82.5,-1.2,6.69,"Musgrove, Joe",573131,605397,"field_out","hit_into_play",NA,NA,NA,NA,8,"Darin Ruf grounds out softly, pitcher Joe Musgrove to first baseman Luke Voit.","R","R","R","SF","SD","X",1,"ground_ball",0,2,2022,1.03,-1.32,-0.22,1.76,NA,NA,NA,1,4,"Bot",130.18,180.93,NA,NA,543592,NA,NA,0.20856729829046,-120.097205815851,-1.99497938978731,9.78919368587161,28.2503235992563,-44.5547798710707,3.53,1.7,5,51,-19,81.2,2802,5.9,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.62,0.1,0.09,0,1,0,0,1,32,3,"Curveball",0,1,0,1,1,0,0,1,"Strategic","Standard",38,-0.022,-0.101
"56","CU",2022-05-21,82.1,-1.21,6.69,"Musgrove, Joe",573131,605397,"","called_strike",NA,NA,NA,NA,8,"Darin Ruf grounds out softly, pitcher Joe Musgrove to first baseman Luke Voit.","R","R","R","SF","SD","S",NA,"",0,1,2022,0.78,-1.21,0.21,2.1,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,543592,NA,NA,1.69780079547863,-119.460212551138,-1.43573984221048,7.08571804768336,25.4884633032998,-43.5883407798372,3.59,1.7,NA,NA,NA,81.1,2817,5.9,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.62,NA,NA,NA,NA,NA,NA,NA,32,2,"Curveball",0,1,0,1,1,0,0,1,"Strategic","Strategic",48,0,-0.033
"57","CU",2022-05-21,82.8,-1.35,6.66,"Musgrove, Joe",573131,605397,"","called_strike",NA,NA,NA,NA,8,"Darin Ruf grounds out softly, pitcher Joe Musgrove to first baseman Luke Voit.","R","R","R","SF","SD","S",NA,"",0,0,2022,0.45,-0.98,0.24,1.65,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,543592,NA,NA,2.75603877796564,-120.5913315442,-3.01898327375473,3.79407968393925,24.2227222462795,-41.3288249438642,3.49,1.66,NA,NA,NA,82.4,2650,6,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.48,NA,NA,NA,NA,NA,NA,NA,32,1,"Curveball",0,1,0,1,1,0,0,1,"Strategic","Strategic",49,0,-0.024
"58","CH",2022-05-21,86.6,-1.68,6.59,"Musgrove, Joe",600303,605397,"field_out","hit_into_play",NA,NA,NA,NA,8,"Tommy La Stella grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","X",3,"ground_ball",1,1,2022,-0.59,0.28,0.15,2.13,NA,NA,NA,0,1,"Bot",154.71,160.45,NA,NA,543592,NA,NA,5.52884776811737,-126.101025365526,-5.09368236035174,-7.30312398057716,20.6279553320985,-28.468131124501,3.52,1.63,12,95.5,-9,86.6,1797,5.8,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.66,0.237,0.213,0,1,0,0,2,7,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",226,-0.021,-0.213
"59","FF",2022-05-21,92.7,-1.49,6.59,"Musgrove, Joe",600303,605397,"","called_strike",NA,NA,NA,NA,1,"Tommy La Stella grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","S",NA,"",1,0,2022,-0.47,1.02,-0.64,3.21,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,543592,NA,NA,3.1856871380377,-135.040935558887,-5.13794445707473,-6.39955543551467,24.8232514650658,-18.8078559529732,3.46,1.55,NA,NA,NA,92.8,2371,5.9,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.57,NA,NA,NA,NA,NA,NA,NA,7,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",217,0,-0.044
"60","FF",2022-05-21,92.4,-1.67,6.63,"Musgrove, Joe",600303,605397,"","ball",NA,NA,NA,NA,7,"Tommy La Stella grounds out, first baseman Luke Voit to pitcher Joe Musgrove.","R","L","R","SF","SD","B",NA,"",0,0,2022,-0.57,0.95,-0.67,1.69,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,543592,NA,NA,3.76003931604847,-134.339214550441,-8.79773915481185,-7.71141417141011,26.1484796524513,-19.0557644076603,3.39,1.58,NA,NA,NA,92,2195,5.9,662077,605397,543592,572228,630105,592518,673490,640492,663757,571976,54.63,NA,NA,NA,NA,NA,NA,NA,7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",221,0,0.034
"61","CH",2022-05-01,86.5,-1.74,6.24,"Musgrove, Joe",668804,605397,"field_out","hit_into_play",NA,NA,NA,NA,1,"Bryan Reynolds grounds out, pitcher Joe Musgrove to first baseman Jake Cronenworth.","R","L","R","PIT","SD","X",1,"ground_ball",1,0,2022,-0.28,0.52,-0.29,3.08,NA,NA,NA,1,3,"Bot",127.07,182.63,NA,NA,543592,NA,NA,3.97024846365532,-125.976629548305,-2.42143309093606,-3.74007045739514,24.2836702624554,-26.3784888033939,3.18,1.53,20,86.2,-7,85.8,1892,5.7,662293,605397,543592,630105,682928,592518,673490,595777,663757,607461,54.82,0.16,0.146,0,1,0,0,2,24,2,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",216,-0.019,-0.181
"62","CU",2022-05-01,80.3,-1.44,6.4,"Musgrove, Joe",668804,605397,"","ball",NA,NA,NA,NA,11,"Bryan Reynolds grounds out, pitcher Joe Musgrove to first baseman Jake Cronenworth.","R","L","R","PIT","SD","B",NA,"",0,0,2022,0.88,-1.23,-0.92,2.88,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,543592,NA,NA,-0.508446971265474,-117.0075288767,1.20124644176952,8.16481122231172,22.5591478750736,-43.8968849652961,2.89,1.46,NA,NA,NA,79.7,2622,5.8,662293,605397,543592,630105,682928,592518,673490,595777,663757,607461,54.68,NA,NA,NA,NA,NA,NA,NA,24,1,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",51,0,0.023
"63","CU",2022-04-26,80.5,-1.25,6.7,"Musgrove, Joe",571657,605397,"field_out","hit_into_play",NA,NA,NA,NA,14,"Kyle Farmer grounds out softly, pitcher Joe Musgrove to first baseman Eric Hosmer.","R","R","R","CIN","SD","X",1,"ground_ball",1,0,2022,0.85,-1.18,1.12,1.78,NA,NA,NA,2,5,"Bot",125.15,174.27,NA,NA,543592,NA,NA,3.62668551227457,-117.144228115358,-1.96003949792376,7.0333190955646,23.480679133063,-42.8040146758815,3.31,1.5,7,49.4,-14,79.9,2769,6,663079,605397,543592,543333,630105,592518,673490,595777,663757,571976,54.48,0.106,0.095,0,1,0,0,1,50,2,"Curveball",5,9,5,9,9,5,5,9,"Standard","Standard",39,-0.007,-0.111
"64","CU",2022-04-26,81.3,-1.32,6.61,"Musgrove, Joe",571657,605397,"","ball",NA,NA,NA,NA,14,"Kyle Farmer grounds out softly, pitcher Joe Musgrove to first baseman Eric Hosmer.","R","R","R","CIN","SD","B",NA,"",0,0,2022,0.91,-1.14,0.99,1.62,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,3.4120097994791,-118.326385939507,-2.34126997138482,7.80631066354862,24.2378349398779,-42.5576684363244,3.27,1.51,NA,NA,NA,80.6,2780,6,663079,605397,543592,543333,630105,592518,673490,595777,663757,571976,54.54,NA,NA,NA,NA,NA,NA,NA,50,1,"Curveball",5,9,5,9,9,5,5,9,"Standard","Standard",43,0,0.016
"65","SL",2022-04-26,82.4,-1.68,6.52,"Musgrove, Joe",458015,605397,"field_out","hit_into_play",NA,NA,NA,NA,5,"Joey Votto grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","CIN","SD","X",3,"ground_ball",1,0,2022,1.47,0,0.16,2.34,NA,NA,NA,0,2,"Bot",156.81,164.01,NA,NA,543592,NA,NA,1.29500000829124,-120.007090927993,-2.92196901824675,13.9122960645939,24.5473009036968,-31.8399342369134,3.47,1.6,8,83.9,-16,81.6,2493,5.8,663079,605397,543592,543333,630105,592518,673490,595777,663757,571976,54.66,0.1,0.101,0,1,0,0,2,10,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",39,-0.023,-0.257
"66","FC",2022-04-26,88,-1.82,6.52,"Musgrove, Joe",458015,605397,"","ball",NA,NA,NA,NA,13,"Joey Votto grounds out, first baseman Eric Hosmer to pitcher Joe Musgrove.","R","L","R","CIN","SD","B",NA,"",0,0,2022,0.41,1.05,-1.77,2.52,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,543592,NA,NA,-0.725419817837907,-128.151329181383,-5.77313124686643,4.70289602766848,24.7108054558604,-19.5744899705364,3.5,1.59,NA,NA,NA,87.6,2378,5.8,663079,605397,543592,543333,630105,592518,673490,595777,663757,571976,54.67,NA,NA,NA,NA,NA,NA,NA,10,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",200,0,0.034
"67","SI",2022-06-02,98.8,-2.13,5.99,"Alcantara, Sandy",642731,645261,"field_out","hit_into_play",NA,NA,NA,NA,11,"Thairo Estrada grounds out softly, pitcher Sandy Alcantara to first baseman Jesus Aguilar.","R","R","R","MIA","SF","X",1,"ground_ball",0,1,2022,-1.42,0.76,-1.03,2.72,NA,NA,NA,1,7,"Top",123.46,180.64,NA,NA,607732,NA,NA,6.27003940453581,-143.70146431998,-5.20018064632139,-21.0909015573638,34.4466121548422,-20.6547042810464,3.34,1.6,1,52.5,-62,98.2,2080,6,661397,645261,607732,542583,665862,542932,500743,663897,650559,541645,54.45,0.217,0.195,0,1,0,0,1,49,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",231,0.014,-0.134
"68","SI",2022-06-02,97.1,-2.22,5.96,"Alcantara, Sandy",642731,645261,"","called_strike",NA,NA,NA,NA,7,"Thairo Estrada grounds out softly, pitcher Sandy Alcantara to first baseman Jesus Aguilar.","R","R","R","MIA","SF","S",NA,"",0,0,2022,-1.33,0.72,-0.82,1.78,NA,NA,NA,1,7,"Top",NA,NA,NA,NA,607732,NA,NA,6.72935927901282,-141.122484883784,-7.22698864059745,-19.3293941890952,32.1512122507706,-21.0143958733004,3.29,1.6,NA,NA,NA,96.3,2147,5.9,661397,645261,607732,542583,665862,542932,500743,663897,650559,541645,54.58,NA,NA,NA,NA,NA,NA,NA,49,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",232,0,-0.024
"69","SI",2022-06-02,98.8,-2.03,6.05,"Alcantara, Sandy",592626,645261,"single","hit_into_play",NA,NA,NA,NA,13,"Joc Pederson singles on a ground ball to pitcher Sandy Alcantara.","R","L","R","MIA","SF","X",1,"ground_ball",2,2,2022,-1.39,0.7,-1.15,2.41,NA,NA,NA,0,4,"Top",127.86,181.65,NA,NA,607732,NA,NA,5.58383330805202,-143.759930993232,-6.07958418447789,-20.5999514278045,32.6448112527686,-21.2801749407288,3.49,1.7,3,69.3,-36,98.2,2097,5.9,661397,645261,607732,542583,665862,542932,500743,663897,650559,541645,54.6,0.077,0.074,0.9,1,1,0,2,26,6,"Sinker",1,0,0,1,0,1,0,1,"Infield shift","Standard",230,-0.047,0.421
"70","SI",2022-06-02,98.9,-1.95,6.02,"Alcantara, Sandy",592626,645261,"","foul",NA,NA,NA,NA,11,"Joc Pederson singles on a ground ball to pitcher Sandy Alcantara.","R","L","R","MIA","SF","S",NA,"",2,2,2022,-1.45,0.52,-1.07,3.08,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,607732,NA,NA,5.75395970970649,-143.952106389514,-3.78319402392362,-21.5397165958051,34.5882444698122,-24.2613756895387,3.49,1.7,85,80.2,4,98.5,2200,6.1,661397,645261,607732,542583,665862,542932,500743,663897,650559,541645,54.37,NA,NA,NA,NA,NA,NA,NA,26,5,"Sinker",1,0,0,1,0,1,0,1,"Infield shift","Standard",227,0,0
"71","SL",2022-06-02,91.1,-2,6.07,"Alcantara, Sandy",592626,645261,"","ball",NA,NA,NA,NA,11,"Joc Pederson singles on a ground ball to pitcher Sandy Alcantara.","R","L","R","MIA","SF","B",NA,"",1,2,2022,0.21,0.44,-1.59,2.59,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,607732,NA,NA,0.602589245502945,-132.573849683601,-3.69411486933364,2.25755312188161,31.3912529052276,-26.4347924313264,3.41,1.68,NA,NA,NA,89.9,2207,5.8,661397,645261,607732,542583,665862,542932,500743,663897,650559,541645,54.7,NA,NA,NA,NA,NA,NA,NA,26,4,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",199,0,0.039
"72","SI",2022-06-02,98.1,-2.03,6.04,"Alcantara, Sandy",592626,645261,"","ball",NA,NA,NA,NA,6,"Joc Pederson singles on a ground ball to pitcher Sandy Alcantara.","R","L","R","MIA","SF","B",NA,"",0,2,2022,-1.38,0.66,0.58,2.41,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,607732,NA,NA,10.0907728514289,-142.415838417314,-5.77745371645556,-21.114518755609,33.4628337095027,-21.9506952612969,3.55,1.83,NA,NA,NA,96.6,2207,5.6,661397,645261,607732,542583,665862,542932,500743,663897,650559,541645,54.86,NA,NA,NA,NA,NA,NA,NA,26,3,"Sinker",1,0,0,1,0,1,0,1,"Infield shift","Standard",232,0,0.018
